2022-04-17 10:52:27.795 接收deviceList：{} 
2022-04-17 10:55:26.103 接收inDepotList：ZxPlatTaskPo [Hash = 1703892288, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:27.101 接收inDepotList：ZxPlatTaskPo [Hash = 413724648, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:28.100 接收inDepotList：ZxPlatTaskPo [Hash = 1558358736, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:29.096 接收inDepotList：ZxPlatTaskPo [Hash = 223536100, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:30.101 接收inDepotList：ZxPlatTaskPo [Hash = 23806683, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:31.100 接收inDepotList：ZxPlatTaskPo [Hash = 1570670671, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:32.105 接收inDepotList：ZxPlatTaskPo [Hash = 1387545974, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:33.111 接收inDepotList：ZxPlatTaskPo [Hash = 903196710, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:34.106 接收inDepotList：ZxPlatTaskPo [Hash = 926074275, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:35.100 接收inDepotList：ZxPlatTaskPo [Hash = 688034716, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:36.105 接收inDepotList：ZxPlatTaskPo [Hash = 1363827812, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:37.104 接收inDepotList：ZxPlatTaskPo [Hash = 552924846, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:38.104 接收inDepotList：ZxPlatTaskPo [Hash = 364379900, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:39.103 接收inDepotList：ZxPlatTaskPo [Hash = 186454646, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:40.103 接收inDepotList：ZxPlatTaskPo [Hash = 1867539065, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:41.099 接收inDepotList：ZxPlatTaskPo [Hash = 667399444, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:42.103 接收inDepotList：ZxPlatTaskPo [Hash = 445906758, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:43.102 接收inDepotList：ZxPlatTaskPo [Hash = 1814442377, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:44.102 接收inDepotList：ZxPlatTaskPo [Hash = 737926025, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:45.102 接收inDepotList：ZxPlatTaskPo [Hash = 1578952992, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:46.101 接收inDepotList：ZxPlatTaskPo [Hash = 279719024, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:47.098 接收inDepotList：ZxPlatTaskPo [Hash = 1586681127, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:48.099 接收inDepotList：ZxPlatTaskPo [Hash = 1096339077, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:49.101 接收inDepotList：ZxPlatTaskPo [Hash = 1763794870, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:50.098 接收inDepotList：ZxPlatTaskPo [Hash = 910744726, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:51.100 接收inDepotList：ZxPlatTaskPo [Hash = 131211314, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:52.099 接收inDepotList：ZxPlatTaskPo [Hash = 576505678, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:53.098 接收inDepotList：ZxPlatTaskPo [Hash = 1492091254, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:54.107 接收inDepotList：ZxPlatTaskPo [Hash = 1353152141, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:55.109 接收inDepotList：ZxPlatTaskPo [Hash = 1543556270, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:56.099 接收inDepotList：ZxPlatTaskPo [Hash = 17981257, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:57.099 接收inDepotList：ZxPlatTaskPo [Hash = 201795942, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:58.107 接收inDepotList：ZxPlatTaskPo [Hash = 1286270686, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:55:59.107 接收inDepotList：ZxPlatTaskPo [Hash = 870770678, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:00.100 接收inDepotList：ZxPlatTaskPo [Hash = 222298484, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:01.108 接收inDepotList：ZxPlatTaskPo [Hash = 1950572969, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:02.111 接收inDepotList：ZxPlatTaskPo [Hash = 460791950, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:03.106 接收inDepotList：ZxPlatTaskPo [Hash = 2106504734, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:04.107 接收inDepotList：ZxPlatTaskPo [Hash = 1132514288, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:05.105 接收inDepotList：ZxPlatTaskPo [Hash = 1264612467, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:06.097 接收inDepotList：ZxPlatTaskPo [Hash = 445099937, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:07.105 接收inDepotList：ZxPlatTaskPo [Hash = 1852523701, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:08.106 接收inDepotList：ZxPlatTaskPo [Hash = 645119590, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:09.105 接收inDepotList：ZxPlatTaskPo [Hash = 1069755652, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:10.106 接收inDepotList：ZxPlatTaskPo [Hash = 1108313730, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:11.103 接收inDepotList：ZxPlatTaskPo [Hash = 1716705346, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:12.100 接收inDepotList：ZxPlatTaskPo [Hash = 1904883970, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:13.101 接收inDepotList：ZxPlatTaskPo [Hash = 940776008, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:14.102 接收inDepotList：ZxPlatTaskPo [Hash = 436608048, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:15.103 接收inDepotList：ZxPlatTaskPo [Hash = 921687017, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:16.102 接收inDepotList：ZxPlatTaskPo [Hash = 282862723, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:17.101 接收inDepotList：ZxPlatTaskPo [Hash = 353154485, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:18.100 接收inDepotList：ZxPlatTaskPo [Hash = 1674210012, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:19.096 接收inDepotList：ZxPlatTaskPo [Hash = 25426344, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:20.100 接收inDepotList：ZxPlatTaskPo [Hash = 784883431, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:21.100 接收inDepotList：ZxPlatTaskPo [Hash = 1063961252, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:22.098 接收inDepotList：ZxPlatTaskPo [Hash = 1901557250, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:23.105 接收inDepotList：ZxPlatTaskPo [Hash = 1617443390, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:24.106 接收inDepotList：ZxPlatTaskPo [Hash = 833426197, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:25.100 接收inDepotList：ZxPlatTaskPo [Hash = 405257535, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:26.105 接收inDepotList：ZxPlatTaskPo [Hash = 57209759, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:27.105 接收inDepotList：ZxPlatTaskPo [Hash = 1190955800, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:28.101 接收inDepotList：ZxPlatTaskPo [Hash = 523749771, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:29.104 接收inDepotList：ZxPlatTaskPo [Hash = 926408965, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:30.102 接收inDepotList：ZxPlatTaskPo [Hash = 17890587, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:31.096 接收inDepotList：ZxPlatTaskPo [Hash = 1054842077, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:32.102 接收inDepotList：ZxPlatTaskPo [Hash = 1539699796, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:33.101 接收inDepotList：ZxPlatTaskPo [Hash = 1144468373, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:34.100 接收inDepotList：ZxPlatTaskPo [Hash = 1217409826, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:35.100 接收inDepotList：ZxPlatTaskPo [Hash = 9198603, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:36.101 接收inDepotList：ZxPlatTaskPo [Hash = 869200485, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:37.097 接收inDepotList：ZxPlatTaskPo [Hash = 1903262730, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:38.100 接收inDepotList：ZxPlatTaskPo [Hash = 258626698, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:39.100 接收inDepotList：ZxPlatTaskPo [Hash = 1326572725, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:40.099 接收inDepotList：ZxPlatTaskPo [Hash = 1737682940, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:41.098 接收inDepotList：ZxPlatTaskPo [Hash = 1547248632, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:42.099 接收inDepotList：ZxPlatTaskPo [Hash = 383664032, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:43.097 接收inDepotList：ZxPlatTaskPo [Hash = 419298211, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:44.100 接收inDepotList：ZxPlatTaskPo [Hash = 2074389748, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:45.108 接收inDepotList：ZxPlatTaskPo [Hash = 1905623583, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:46.105 接收inDepotList：ZxPlatTaskPo [Hash = 560114075, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:47.104 接收inDepotList：ZxPlatTaskPo [Hash = 1847682828, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:48.107 接收inDepotList：ZxPlatTaskPo [Hash = 1394565034, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:49.100 接收inDepotList：ZxPlatTaskPo [Hash = 1961914396, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:50.106 接收inDepotList：ZxPlatTaskPo [Hash = 556279903, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:51.099 接收inDepotList：ZxPlatTaskPo [Hash = 529992663, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:52.105 接收inDepotList：ZxPlatTaskPo [Hash = 1910786479, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:53.100 接收inDepotList：ZxPlatTaskPo [Hash = 1077567054, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:54.112 接收inDepotList：ZxPlatTaskPo [Hash = 1671505935, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:55.913 接收inDepotList：ZxPlatTaskPo [Hash = 1398413259, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:56.909 接收inDepotList：ZxPlatTaskPo [Hash = 776328370, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:57.904 接收inDepotList：ZxPlatTaskPo [Hash = 1863743421, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:58.904 接收inDepotList：ZxPlatTaskPo [Hash = 382985134, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:56:59.912 接收inDepotList：ZxPlatTaskPo [Hash = 1142284630, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:00.900 接收inDepotList：ZxPlatTaskPo [Hash = 405873726, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:01.923 接收inDepotList：ZxPlatTaskPo [Hash = 1421095089, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:02.913 接收inDepotList：ZxPlatTaskPo [Hash = 965424134, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:03.903 接收inDepotList：ZxPlatTaskPo [Hash = 1194417575, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:04.913 接收inDepotList：ZxPlatTaskPo [Hash = 135260992, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:05.916 接收inDepotList：ZxPlatTaskPo [Hash = 1887496391, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:06.904 接收inDepotList：ZxPlatTaskPo [Hash = 1119149237, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:07.897 接收inDepotList：ZxPlatTaskPo [Hash = 158235912, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:08.906 接收inDepotList：ZxPlatTaskPo [Hash = 1882697837, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:09.902 接收inDepotList：ZxPlatTaskPo [Hash = 1986044311, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:10.905 接收inDepotList：ZxPlatTaskPo [Hash = 2058172068, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:11.909 接收inDepotList：ZxPlatTaskPo [Hash = 2118881011, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:12.907 接收inDepotList：ZxPlatTaskPo [Hash = 1128357725, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:13.919 接收inDepotList：ZxPlatTaskPo [Hash = 911621128, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:14.897 接收inDepotList：ZxPlatTaskPo [Hash = 773429552, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:15.916 接收inDepotList：ZxPlatTaskPo [Hash = 161295010, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:16.905 接收inDepotList：ZxPlatTaskPo [Hash = 1283371324, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:17.916 接收inDepotList：ZxPlatTaskPo [Hash = 1871353476, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:18.897 接收inDepotList：ZxPlatTaskPo [Hash = 1550172655, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:19.910 接收inDepotList：ZxPlatTaskPo [Hash = 1206234577, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
2022-04-17 10:57:20.903 接收inDepotList：ZxPlatTaskPo [Hash = 2057392393, id=null, platId=5, platName=null, status=null, orderNo=null, boxCode=null, batch=null, insertTime=null, updateTime=null, targetDock=null, procedures=null, serialVersionUID=1] 
